#{"t_start": 1718442257.5480845, "env_id": "None"}
r,l,t
-289.91434,56,20.569163
-357.12234,58,20.580379
-345.70135,59,20.602653
-216.95483,52,20.673403
-286.25113,64,20.673463
-234.4558,65,20.673483
-214.12817,56,20.673498
-451.60333,67,20.685015
-339.8575,65,20.696662
-179.8589,59,20.708265
-505.60266,75,20.740663
-207.15651,66,20.765031
-255.97212,67,20.76509
-536.91943,81,20.818494
-413.74722,77,20.878301
-341.41672,79,20.878358
-256.56512,78,20.878378
-103.37314,67,20.900481
-190.7941,79,20.923666
-561.174,91,20.923726
-468.42404,91,20.94595
-201.41765,74,20.969369
-400.28897,94,20.971755
-100.52753,68,20.971799
-405.8499,80,20.983392
-507.3835,91,20.99455
-143.39755,81,21.005379
-70.80495,77,21.026619
-511.60764,95,21.037443
-360.2051,86,21.04839
-156.78134,77,21.104008
-132.7986,78,21.104069
-100.42086,88,21.115265
-281.98126,98,21.126161
-396.8779,91,21.147943
52.0578,90,21.148003
-218.16025,92,21.158718
-130.01437,96,21.190119
-127.80606,55,21.203737
-291.66614,94,21.203793
-395.73608,94,21.2145
-249.09569,90,21.225248
-360.02124,105,21.225305
-266.51868,89,21.253967
-159.62929,65,21.294559
-155.77206,58,21.317859
-115.87049,74,21.370588
-194.58298,105,21.392392
-249.49313,72,21.403701
-75.65251,66,21.427021
-416.5745,104,21.437869
-156.44353,66,21.470191
-309.05414,93,21.491836
-114.083305,75,21.503337
-193.3057,113,21.503401
-104.12846,75,21.51476
-133.62468,78,21.569563
-507.31653,97,21.569624
-109.4186,62,21.581257
-157.64734,64,21.581315
-127.51726,86,21.623785
-81.02233,64,21.626353
-288.09232,80,21.64764
-110.5243,62,21.647696
-427.89902,91,21.678197
3.7910233,87,21.720329
-82.744415,65,21.731561
-373.43793,86,21.766189
-312.4395,71,21.766249
-124.11385,149,21.831396
-100.07802,82,21.842693
-147.61534,76,21.957463
-332.06677,98,21.96004
-138.04953,99,21.972326
-61.711433,76,21.985335
-99.983795,71,21.985393
-188.47195,71,21.985412
-120.3807,94,22.044845
-243.07376,86,22.056612
-44.885212,103,22.068058
-279.4528,104,22.126316
-183.20224,67,22.149681
-44.743534,85,22.161365
-201.07042,96,22.174055
-243.70384,102,22.176531
-101.44497,69,22.18892
-233.40634,109,22.18898
-118.828735,90,22.200187
-134.71222,80,22.221841
-108.540306,72,22.254235
-137.03802,62,22.276603
-99.09761,68,22.279043
-146.04881,118,22.301862
-70.43071,106,22.30192
-171.7069,105,22.333891
-77.51945,74,22.35531
-332.63336,120,22.387472
-110.69575,79,22.400916
-211.69345,106,22.411534
-119.402176,77,22.443985
-62.576183,91,22.455467
-345.77982,109,22.478016
-139.20944,65,22.478073
-206.20999,123,22.523229
-158.67786,67,22.534527
-247.02888,95,22.566697
-89.23442,107,22.57844
-65.83145,84,22.600347
-91.25409,81,22.600408
-292.24286,88,22.62437
-88.05153,70,22.647183
-327.47388,120,22.647237
-170.7251,94,22.647259
-112.884926,53,22.657644
-78.69854,64,22.689235
-161.09152,63,22.755014
-137.7543,72,22.788527
-115.022194,104,22.800423
-475.12503,77,22.836044
-191.28093,106,22.848157
-150.31662,145,22.848219
-82.071075,91,22.870964
-233.74962,78,22.871023
-227.35806,83,22.923226
-268.6772,130,22.93476
-149.46165,68,22.948889
-110.512596,58,22.948947
-126.77634,68,22.959682
-258.04898,114,23.012744
-193.83887,127,23.012801
-92.10789,85,23.023537
-111.468025,81,23.068035
-233.40005,118,23.099434
-137.04477,86,23.131544
-65.63205,79,23.153684
-109.598854,93,23.166784
-199.46756,108,23.199253
-147.53934,84,23.210609
-94.89099,75,23.243509
-380.0766,93,23.254869
-131.60544,87,23.30128
