#{"t_start": 1718461803.0062377, "env_id": "None"}
r,l,t
9.0,9,21.986147
10.0,10,21.99064
9.0,9,21.995363
10.0,10,22.001333
10.0,10,22.005756
11.0,11,22.005828
10.0,10,22.007363
10.0,10,22.012486
9.0,9,22.021754
9.0,9,22.022612
10.0,10,22.023459
10.0,10,22.027924
10.0,10,22.036685
9.0,9,22.038288
9.0,9,22.039141
11.0,11,22.043957
10.0,10,22.048259
9.0,9,22.052751
10.0,10,22.057987
11.0,11,22.059571
9.0,9,22.063993
11.0,11,22.071476
10.0,10,22.07227
9.0,9,22.076766
8.0,8,22.081209
8.0,8,22.082061
9.0,9,22.091505
10.0,10,22.091583
9.0,9,22.097401
10.0,10,22.097477
10.0,10,22.101912
9.0,9,22.107862
10.0,10,22.112244
10.0,10,22.117463
11.0,11,22.118314
10.0,10,22.119166
9.0,9,22.128449
10.0,10,22.128525
9.0,9,22.1337
8.0,8,22.134633
9.0,9,22.134695
8.0,8,22.143596
9.0,9,22.147363
9.0,9,22.152813
12.0,12,22.157922
12.0,12,22.158787
10.0,10,22.163316
9.0,9,22.16339
8.0,8,22.174477
8.0,8,22.176071
9.0,9,22.180592
8.0,8,22.18104
10.0,10,22.186077
10.0,10,22.1912
9.0,9,22.196407
11.0,11,22.196482
10.0,10,22.201549
10.0,10,22.206041
10.0,10,22.210754
8.0,8,22.211617
9.0,9,22.216016
11.0,11,22.222001
10.0,10,22.222862
9.0,9,22.228158
8.0,8,22.228231
10.0,10,22.228261
9.0,9,22.238308
10.0,10,22.242765
9.0,9,22.247953
9.0,9,22.248023
9.0,9,22.248048
9.0,9,22.257577
10.0,10,22.263412
9.0,9,22.266815
10.0,10,22.267675
10.0,10,22.267738
11.0,11,22.280959
10.0,10,22.285476
9.0,9,22.285548
9.0,9,22.28639
9.0,9,22.286456
9.0,9,22.300073
9.0,9,22.301726
9.0,9,22.301801
9.0,9,22.306173
9.0,9,22.306243
9.0,9,22.316337
9.0,9,22.317978
8.0,8,22.318054
10.0,10,22.324888
10.0,10,22.325703
9.0,9,22.336956
12.0,12,22.33703
11.0,11,22.341389
10.0,10,22.34225
13.0,13,22.346009
9.0,9,22.356366
10.0,10,22.357238
9.0,9,22.357311
11.0,11,22.362326
11.0,11,22.367209
8.0,8,22.372983
10.0,10,22.37987
11.0,11,22.379947
9.0,9,22.385067
9.0,9,22.388434
9.0,9,22.39554
10.0,10,22.396378
12.0,12,22.396444
9.0,9,22.403661
9.0,9,22.404517
9.0,9,22.411733
9.0,9,22.419018
9.0,9,22.419873
11.0,11,22.420723
10.0,10,22.421578
10.0,10,22.435216
10.0,10,22.436126
9.0,9,22.436192
9.0,9,22.440156
10.0,10,22.440232
8.0,8,22.450027
10.0,10,22.455209
10.0,10,22.455286
10.0,10,22.460332
11.0,11,22.461209
8.0,8,22.465726
8.0,8,22.470947
10.0,10,22.476069
10.0,10,22.482837
9.0,9,22.482915
8.0,8,22.483713
9.0,9,22.493339
9.0,9,22.494937
10.0,10,22.500075
10.0,10,22.500136
10.0,10,22.505036
10.0,10,22.510799
11.0,11,22.515915
9.0,9,22.516703
10.0,10,22.524003
9.0,9,22.524079
10.0,10,22.530544
10.0,10,22.535772
9.0,9,22.54024
9.0,9,22.540306
10.0,10,22.540334
11.0,11,22.551156
8.0,8,22.555518
9.0,9,22.556453
9.0,9,22.556518
10.0,10,22.556544
10.0,10,22.571192
9.0,9,22.571254
9.0,9,22.572101
9.0,9,22.572165
9.0,9,22.57219
9.0,9,22.589257
8.0,8,22.589331
9.0,9,22.593069
10.0,10,22.593145
10.0,10,22.597024
9.0,9,22.608617
9.0,9,22.608692
10.0,10,22.608721
10.0,10,22.608744
10.0,10,22.613769
9.0,9,22.624329
9.0,9,22.624384
9.0,9,22.6244
10.0,10,22.628637
10.0,10,22.648167
8.0,8,22.658342
10.0,10,22.662878
10.0,10,22.662955
9.0,9,22.662998
10.0,10,22.668632
9.0,9,22.674439
9.0,9,22.678873
10.0,10,22.679773
10.0,10,22.679834
9.0,9,22.690288
8.0,8,22.692487
8.0,8,22.696951
10.0,10,22.705794
10.0,10,22.705873
10.0,10,22.707401
8.0,8,22.708253
10.0,10,22.717555
9.0,9,22.722031
10.0,10,22.722888
10.0,10,22.727375
10.0,10,22.731772
8.0,8,22.733352
9.0,9,22.738452
10.0,10,22.742881
9.0,9,22.747234
10.0,10,22.748808
9.0,9,22.75256
9.0,9,22.754766
10.0,10,22.76404
10.0,10,22.764942
10.0,10,22.769421
10.0,10,22.770275
10.0,10,22.779021
10.0,10,22.783784
9.0,9,22.78386
11.0,11,22.792061
10.0,10,22.792137
8.0,8,22.801643
12.0,12,22.802551
9.0,9,22.802613
8.0,8,22.811344
9.0,9,22.8122
9.0,9,22.818148
9.0,9,22.819007
10.0,10,22.823403
9.0,9,22.827872
10.0,10,22.829473
9.0,9,22.834561
10.0,10,22.843143
9.0,9,22.843221
10.0,10,22.84549
9.0,9,22.849242
8.0,8,22.858578
10.0,10,22.858654
10.0,10,22.860197
9.0,9,22.864671
9.0,9,22.869093
9.0,9,22.87504
10.0,10,22.875888
9.0,9,22.876732
9.0,9,22.885175
8.0,8,22.885247
8.0,8,22.893962
10.0,10,22.894876
8.0,8,22.894938
9.0,9,22.903288
10.0,10,22.904046
11.0,11,22.914159
11.0,11,22.918542
12.0,12,22.91944
9.0,9,22.919506
9.0,9,22.923202
10.0,10,22.934671
9.0,9,22.934733
9.0,9,22.938468
9.0,9,22.938544
10.0,10,22.943592
9.0,9,22.953794
8.0,8,22.95388
10.0,10,22.954684
10.0,10,22.959045
10.0,10,22.963533
9.0,9,22.970269
10.0,10,22.97118
9.0,9,22.971246
9.0,9,22.97558
10.0,10,22.98068
8.0,8,22.98646
10.0,10,22.993636
10.0,10,22.997444
9.0,9,22.997516
8.0,8,22.999036
8.0,8,23.008198
9.0,9,23.013358
11.0,11,23.014207
11.0,11,23.01509
9.0,9,23.015156
10.0,10,23.027971
9.0,9,23.030188
11.0,11,23.03396
9.0,9,23.034037
10.0,10,23.038371
10.0,10,23.044949
9.0,9,23.049366
8.0,8,23.053759
9.0,9,23.05383
10.0,10,23.054626
8.0,8,23.060219
10.0,10,23.06969
9.0,9,23.069767
9.0,9,23.070564
11.0,11,23.074299
10.0,10,23.083619
10.0,10,23.089689
9.0,9,23.089765
10.0,10,23.089793
10.0,10,23.097305
10.0,10,23.103153
9.0,9,23.108413
9.0,9,23.10849
9.0,9,23.108522
10.0,10,23.11672
10.0,10,23.122147
9.0,9,23.123689
10.0,10,23.128072
14.0,14,23.13405
12.0,12,23.1378
9.0,9,23.138659
8.0,8,23.143773
11.0,11,23.148268
10.0,10,23.153731
10.0,10,23.155358
11.0,11,23.155426
9.0,9,23.16263
12.0,12,23.169215
10.0,10,23.170887
8.0,8,23.170955
8.0,8,23.170982
9.0,9,23.178908
9.0,9,23.185586
8.0,8,23.189979
9.0,9,23.19373
9.0,9,23.195364
11.0,11,23.19543
8.0,8,23.207995
9.0,9,23.208055
9.0,9,23.212481
9.0,9,23.215033
10.0,10,23.22604
9.0,9,23.232099
11.0,11,23.233697
10.0,10,23.234588
9.0,9,23.242117
10.0,10,23.243705
9.0,9,23.249136
10.0,10,23.254471
10.0,10,23.25887
8.0,8,23.259351
10.0,10,23.259391
10.0,10,23.266035
8.0,8,23.27534
11.0,11,23.276481
9.0,9,23.276542
13.0,13,23.281798
9.0,9,23.290038
10.0,10,23.295493
10.0,10,23.296394
10.0,10,23.296455
9.0,9,23.301595
8.0,8,23.31385
12.0,12,23.313917
9.0,9,23.315436
10.0,10,23.319439
10.0,10,23.323879
10.0,10,23.330481
11.0,11,23.331257
11.0,11,23.339366
10.0,10,23.339435
10.0,10,23.340977
8.0,8,23.350776
11.0,11,23.350844
11.0,11,23.355178
11.0,11,23.359707
11.0,11,23.361314
9.0,9,23.370709
10.0,10,23.371535
9.0,9,23.371597
10.0,10,23.376776
10.0,10,23.384781
9.0,9,23.386603
10.0,10,23.391089
11.0,11,23.391937
10.0,10,23.400012
10.0,10,23.401607
9.0,9,23.408409
9.0,9,23.410665
10.0,10,23.410719
9.0,9,23.419307
8.0,8,23.419747
9.0,9,23.42484
11.0,11,23.434501
10.0,10,23.435331
12.0,12,23.435393
11.0,11,23.439828
10.0,10,23.444975
9.0,9,23.450827
9.0,9,23.454543
10.0,10,23.45497
10.0,10,23.459983
9.0,9,23.463767
10.0,10,23.469944
9.0,9,23.470794
10.0,10,23.479154
13.0,13,23.479222
10.0,10,23.480013
9.0,9,23.486586
11.0,11,23.49443
9.0,9,23.496008
10.0,10,23.496854
10.0,10,23.500607
9.0,9,23.512917
10.0,10,23.512966
9.0,9,23.517605
10.0,10,23.517682
11.0,11,23.524399
8.0,8,23.528914
9.0,9,23.529763
9.0,9,23.534974
11.0,11,23.540359
10.0,10,23.544844
9.0,9,23.546496
10.0,10,23.54656
8.0,8,23.554298
9.0,9,23.559416
8.0,8,23.561641
12.0,12,23.565648
11.0,11,23.570303
9.0,9,23.570368
12.0,12,23.580433
9.0,9,23.58206
12.0,12,23.586554
10.0,10,23.590347
10.0,10,23.590416
8.0,8,23.596151
9.0,9,23.605754
10.0,10,23.605823
9.0,9,23.606624
10.0,10,23.60746
9.0,9,23.618812
10.0,10,23.625499
9.0,9,23.626437
10.0,10,23.626498
11.0,11,23.626525
9.0,9,23.635134
10.0,10,23.645247
9.0,9,23.645315
10.0,10,23.649688
10.0,10,23.649758
8.0,8,23.650551
9.0,9,23.677416
10.0,10,23.682008
10.0,10,23.682881
10.0,10,23.686636
12.0,12,23.687486
9.0,9,23.697248
10.0,10,23.701777
10.0,10,23.70262
9.0,9,23.703465
11.0,11,23.707871
10.0,10,23.719782
9.0,9,23.72063
9.0,9,23.722142
10.0,10,23.722197
10.0,10,23.730743
9.0,9,23.736705
10.0,10,23.738293
9.0,9,23.745592
9.0,9,23.745661
9.0,9,23.747184
9.0,9,23.753032
10.0,10,23.762451
9.0,9,23.76252
9.0,9,23.762548
9.0,9,23.76406
9.0,9,23.77333
9.0,9,23.778472
9.0,9,23.778528
10.0,10,23.779283
10.0,10,23.787347
10.0,10,23.793159
9.0,9,23.794778
9.0,9,23.794841
10.0,10,23.802854
9.0,9,23.803708
10.0,10,23.809929
10.0,10,23.814418
11.0,11,23.821326
10.0,10,23.82586
11.0,11,23.825928
10.0,10,23.832411
10.0,10,23.837609
9.0,9,23.837678
9.0,9,23.842111
10.0,10,23.842955
10.0,10,23.853015
8.0,8,23.853084
10.0,10,23.857118
10.0,10,23.858606
10.0,10,23.86621
9.0,9,23.871983
10.0,10,23.872838
10.0,10,23.874417
10.0,10,23.882469
9.0,9,23.882539
10.0,10,23.889095
9.0,9,23.889148
10.0,10,23.898334
10.0,10,23.899956
10.0,10,23.900017
9.0,9,23.905955
10.0,10,23.91321
10.0,10,23.91556
8.0,8,23.915622
9.0,9,23.919353
9.0,9,23.931412
9.0,9,23.932263
9.0,9,23.937485
10.0,10,23.938333
10.0,10,23.942772
9.0,9,23.947457
10.0,10,23.949059
10.0,10,23.954279
11.0,11,23.96232
11.0,11,23.963172
11.0,11,23.968372
10.0,10,23.969243
10.0,10,23.977999
9.0,9,23.97963
10.0,10,23.979692
9.0,9,23.984923
8.0,8,23.98499
10.0,10,23.995053
9.0,9,23.995837
10.0,10,23.99957
9.0,9,24.004747
9.0,9,24.004814
10.0,10,24.014468
9.0,9,24.015328
8.0,8,24.019782
11.0,11,24.019848
11.0,11,24.025052
8.0,8,24.034988
9.0,9,24.041543
10.0,10,24.041611
11.0,11,24.046055
11.0,11,24.051282
10.0,10,24.056421
8.0,8,24.057299
10.0,10,24.061385
10.0,10,24.062862
9.0,9,24.070884
10.0,10,24.076116
11.0,11,24.077714
10.0,10,24.078558
10.0,10,24.086555
9.0,9,24.087399
9.0,9,24.092604
8.0,8,24.094189
10.0,10,24.101457
9.0,9,24.103646
11.0,11,24.107353
9.0,9,24.108988
9.0,9,24.117026
10.0,10,24.118604
10.0,10,24.123834
9.0,9,24.125476
11.0,11,24.125543
9.0,9,24.138356
9.0,9,24.139942
8.0,8,24.145754
11.0,11,24.153218
9.0,9,24.153287
8.0,8,24.155461
10.0,10,24.155509
9.0,9,24.169677
11.0,11,24.170588
10.0,10,24.170651
10.0,10,24.175874
10.0,10,24.175941
8.0,8,24.185702
10.0,10,24.186553
10.0,10,24.19029
9.0,9,24.195418
10.0,10,24.196267
9.0,9,24.202112
9.0,9,24.205829
10.0,10,24.21058
9.0,9,24.211383
8.0,8,24.211444
9.0,9,24.220387
10.0,10,24.226036
10.0,10,24.230569
9.0,9,24.230637
10.0,10,24.231441
10.0,10,24.246519
11.0,11,24.251735
10.0,10,24.252631
10.0,10,24.252692
10.0,10,24.25672
11.0,11,24.266793
10.0,10,24.268456
9.0,9,24.268519
9.0,9,24.268549
10.0,10,24.276517
10.0,10,24.283023
10.0,10,24.28744
10.0,10,24.287508
11.0,11,24.291846
10.0,10,24.292692
9.0,9,24.30212
8.0,8,24.307298
9.0,9,24.307374
8.0,8,24.308221
10.0,10,24.308283
8.0,8,24.321072
8.0,8,24.3233
9.0,9,24.323349
10.0,10,24.327067
10.0,10,24.33143
10.0,10,24.338131
9.0,9,24.348293
9.0,9,24.349205
10.0,10,24.349272
9.0,9,24.353769
8.0,8,24.359726
9.0,9,24.364964
10.0,10,24.370143
10.0,10,24.370213
10.0,10,24.37393
9.0,9,24.376113
9.0,9,24.385396
10.0,10,24.390606
11.0,11,24.39151
10.0,10,24.391572
9.0,9,24.399566
9.0,9,24.401497
8.0,8,24.405852
10.0,10,24.411111
10.0,10,24.41118
9.0,9,24.415568
10.0,10,24.421553
9.0,9,24.422397
9.0,9,24.431162
10.0,10,24.432014
10.0,10,24.432854
9.0,9,24.438815
11.0,11,24.446121
10.0,10,24.453846
9.0,9,24.453902
9.0,9,24.457631
10.0,10,24.466483
11.0,11,24.468066
10.0,10,24.472566
10.0,10,24.473428
16.0,16,24.483039
10.0,10,24.483109
10.0,10,24.487094
8.0,8,24.487944
11.0,11,24.495627
8.0,8,24.502281
10.0,10,24.50756
13.0,13,24.507628
14.0,14,24.511971
10.0,10,24.512821
9.0,9,24.52199
9.0,9,24.526861
10.0,10,24.531897
9.0,9,24.531966
11.0,11,24.537163
10.0,10,24.542375
9.0,9,24.547857
8.0,8,24.547923
9.0,9,24.548728
9.0,9,24.558736
10.0,10,24.569328
9.0,9,24.573909
10.0,10,24.573977
10.0,10,24.574005
9.0,9,24.58016
10.0,10,24.58976
10.0,10,24.591423
10.0,10,24.591484
10.0,10,24.591511
9.0,9,24.599875
10.0,10,24.607015
9.0,9,24.607879
9.0,9,24.607941
9.0,9,24.607967
9.0,9,24.616332
9.0,9,24.623662
9.0,9,24.63189
9.0,9,24.631958
10.0,10,24.632754
9.0,9,24.633602
10.0,10,24.647407
9.0,9,24.64901
11.0,11,24.652776
12.0,12,24.652839
13.0,13,24.65757
8.0,8,24.668915
9.0,9,24.673607
9.0,9,24.674461
9.0,9,24.679411
11.0,11,24.680255
8.0,8,24.689731
11.0,11,24.6898
9.0,9,24.695306
9.0,9,24.716721
10.0,10,24.716795
9.0,9,24.723285
10.0,10,24.72816
10.0,10,24.73265
10.0,10,24.734283
10.0,10,24.734353
9.0,9,24.744771
10.0,10,24.744843
10.0,10,24.750011
9.0,9,24.750865
10.0,10,24.75858
8.0,8,24.760859
9.0,9,24.764651
9.0,9,24.771809
10.0,10,24.780462
11.0,11,24.782049
9.0,9,24.78657
13.0,13,24.791781
10.0,10,24.796576
10.0,10,24.798162
9.0,9,24.801928
9.0,9,24.803503
10.0,10,24.813456
9.0,9,24.813526
10.0,10,24.818926
9.0,9,24.818997
9.0,9,24.824542
9.0,9,24.830428
9.0,9,24.830485
10.0,10,24.836227
10.0,10,24.836297
9.0,9,24.843963
8.0,8,24.846375
8.0,8,24.846445
9.0,9,24.859329
10.0,10,24.860183
9.0,9,24.860248
10.0,10,24.865643
11.0,11,24.870486
10.0,10,24.880905
10.0,10,24.881713
9.0,9,24.886562
13.0,13,24.886614
9.0,9,24.891006
10.0,10,24.900313
8.0,8,24.901912
12.0,12,24.906694
10.0,10,24.911176
12.0,12,24.912038
10.0,10,24.917985
10.0,10,24.926484
9.0,9,24.926556
8.0,8,24.928131
9.0,9,24.928195
9.0,9,24.938622
9.0,9,24.943164
9.0,9,24.943234
9.0,9,24.944763
10.0,10,24.952473
10.0,10,24.959013
10.0,10,24.960637
10.0,10,24.960702
9.0,9,24.968292
9.0,9,24.969162
8.0,8,24.975113
10.0,10,24.984877
10.0,10,24.984959
9.0,9,24.989939
10.0,10,24.990009
8.0,8,24.995169
8.0,8,25.005095
10.0,10,25.006676
10.0,10,25.010484
10.0,10,25.010555
10.0,10,25.016751
9.0,9,25.021986
9.0,9,25.026489
10.0,10,25.028119
10.0,10,25.028183
9.0,9,25.036592
9.0,9,25.038417
10.0,10,25.043528
9.0,9,25.048814
10.0,10,25.052579
10.0,10,25.054171
8.0,8,25.055023
8.0,8,25.064687
10.0,10,25.068438
10.0,10,25.070043
9.0,9,25.070894
9.0,9,25.078609
9.0,9,25.09005
9.0,9,25.090909
8.0,8,25.091754
8.0,8,25.096731
10.0,10,25.101962
9.0,9,25.107197
10.0,10,25.108793
10.0,10,25.116491
10.0,10,25.117367
9.0,9,25.118944
9.0,9,25.12372
10.0,10,25.132969
10.0,10,25.133822
10.0,10,25.13466
9.0,9,25.138399
10.0,10,25.148108
8.0,8,25.148986
9.0,9,25.150588
10.0,10,25.15467
10.0,10,25.159335
10.0,10,25.16521
9.0,9,25.169653
12.0,12,25.170511
10.0,10,25.175512
10.0,10,25.179284
11.0,11,25.185973
10.0,10,25.192325
12.0,12,25.201781
10.0,10,25.201854
10.0,10,25.202656
9.0,9,25.20851
9.0,9,25.213921
10.0,10,25.219684
10.0,10,25.223474
11.0,11,25.223546
8.0,8,25.22905
9.0,9,25.233024
11.0,11,25.240299
10.0,10,25.240372
10.0,10,25.248791
12.0,12,25.248863
9.0,9,25.249694
9.0,9,25.256312
10.0,10,25.263936
9.0,9,25.264791
10.0,10,25.265653
10.0,10,25.266502
8.0,8,25.276181
8.0,8,25.280296
9.0,9,25.280369
9.0,9,25.285537
11.0,11,25.290313
9.0,9,25.300668
9.0,9,25.300726
13.0,13,25.305248
8.0,8,25.305317
8.0,8,25.310195
9.0,9,25.317419
10.0,10,25.32118
9.0,9,25.325603
9.0,9,25.325652
10.0,10,25.327133
8.0,8,25.337278
10.0,10,25.342155
10.0,10,25.343052
12.0,12,25.343116
9.0,9,25.346802
10.0,10,25.358836
9.0,9,25.358909
9.0,9,25.362605
9.0,9,25.363502
10.0,10,25.363567
9.0,9,25.378337
10.0,10,25.37919
9.0,9,25.380121
10.0,10,25.380185
9.0,9,25.380212
8.0,8,25.394938
10.0,10,25.395797
9.0,9,25.404623
9.0,9,25.404693
10.0,10,25.40838
9.0,9,25.415183
10.0,10,25.42409
10.0,10,25.424958
12.0,12,25.426584
11.0,11,25.426649
9.0,9,25.436315
10.0,10,25.441509
10.0,10,25.441948
10.0,10,25.446369
10.0,10,25.446441
8.0,8,25.457627
12.0,12,25.457701
10.0,10,25.461424
9.0,9,25.467021
10.0,10,25.467875
9.0,9,25.476928
9.0,9,25.476984
9.0,9,25.482233
8.0,8,25.483074
10.0,10,25.488309
11.0,11,25.495126
10.0,10,25.495197
11.0,11,25.495226
11.0,11,25.50893
10.0,10,25.510508
9.0,9,25.523405
10.0,10,25.524265
11.0,11,25.525135
12.0,12,25.530392
10.0,10,25.530467
9.0,9,25.540412
9.0,9,25.542051
10.0,10,25.542123
8.0,8,25.550529
9.0,9,25.551388
9.0,9,25.557376
9.0,9,25.561883
10.0,10,25.566838
10.0,10,25.567908
11.0,11,25.5724
11.0,11,25.578373
11.0,11,25.583928
9.0,9,25.587746
11.0,11,25.58782
10.0,10,25.589983
9.0,9,25.599624
9.0,9,25.604112
10.0,10,25.605762
10.0,10,25.605835
9.0,9,25.620055
10.0,10,25.625856
9.0,9,25.626714
9.0,9,25.628333
9.0,9,25.628397
10.0,10,25.637522
8.0,8,25.642035
10.0,10,25.644246
9.0,9,25.65249
11.0,11,25.654131
8.0,8,25.654202
9.0,9,25.659377
10.0,10,25.66938
10.0,10,25.670233
10.0,10,25.674753
10.0,10,25.674826
9.0,9,25.680306
9.0,9,25.686291
10.0,10,25.690771
9.0,9,25.691676
9.0,9,25.691742
10.0,10,25.700948
10.0,10,25.705885
12.0,12,25.711756
11.0,11,25.711831
11.0,11,25.711885
9.0,9,25.721794
9.0,9,25.727777
9.0,9,25.737969
10.0,10,25.738824
11.0,11,25.739708
10.0,10,25.739769
9.0,9,25.748816
9.0,9,25.754737
10.0,10,25.759221
10.0,10,25.76015
10.0,10,25.760216
8.0,8,25.764995
9.0,9,25.787117
10.0,10,25.792231
9.0,9,25.797572
10.0,10,25.797645
10.0,10,25.797699
10.0,10,25.8074
10.0,10,25.816703
9.0,9,25.816777
11.0,11,25.818351
11.0,11,25.81842
9.0,9,25.83348
10.0,10,25.839273
10.0,10,25.839346
10.0,10,25.843432
10.0,10,25.843488
8.0,8,25.849915
8.0,8,25.855882
10.0,10,25.860389
9.0,9,25.865198
10.0,10,25.866048
9.0,9,25.866895
9.0,9,25.872729
10.0,10,25.882576
9.0,9,25.882652
9.0,9,25.883454
9.0,9,25.887205
10.0,10,25.897921
8.0,8,25.903272
10.0,10,25.903344
9.0,9,25.903372
10.0,10,25.903395
11.0,11,25.9189
9.0,9,25.919797
9.0,9,25.919863
10.0,10,25.924685
10.0,10,25.924755
9.0,9,25.940528
8.0,8,25.940602
9.0,9,25.945541
10.0,10,25.950039
11.0,11,25.950897
11.0,11,25.960773
11.0,11,25.960847
12.0,12,25.965977
12.0,12,25.969991
13.0,13,25.971529
10.0,10,25.981492
11.0,11,25.986735
14.0,14,25.98768
10.0,10,25.987745
8.0,8,25.987771
11.0,11,26.002059
11.0,11,26.008088
12.0,12,26.008162
11.0,11,26.008194
12.0,12,26.012968
9.0,9,26.018487
9.0,9,26.024325
10.0,10,26.02973
10.0,10,26.038665
11.0,11,26.038717
10.0,10,26.04442
11.0,11,26.055069
11.0,11,26.056012
10.0,10,26.056077
10.0,10,26.056104
9.0,9,26.065252
9.0,9,26.071821
9.0,9,26.072654
9.0,9,26.072719
10.0,10,26.08055
9.0,9,26.082135
8.0,8,26.087718
9.0,9,26.092147
9.0,9,26.09222
10.0,10,26.098635
10.0,10,26.103329
9.0,9,26.105659
9.0,9,26.114233
10.0,10,26.115089
10.0,10,26.119572
9.0,9,26.120422
10.0,10,26.130489
9.0,9,26.131344
10.0,10,26.135853
10.0,10,26.137452
10.0,10,26.147344
9.0,9,26.153167
10.0,10,26.153241
8.0,8,26.156956
10.0,10,26.166029
9.0,9,26.166086
9.0,9,26.171818
10.0,10,26.172674
12.0,12,26.18148
8.0,8,26.181556
10.0,10,26.183108
9.0,9,26.188334
10.0,10,26.19347
10.0,10,26.198763
10.0,10,26.198831
10.0,10,26.203274
9.0,9,26.208431
9.0,9,26.212943
10.0,10,26.218756
10.0,10,26.218825
8.0,8,26.223923
10.0,10,26.22399
8.0,8,26.228424
9.0,9,26.234253
9.0,9,26.234322
11.0,11,26.243805
9.0,9,26.243875
12.0,12,26.244673
10.0,10,26.258648
10.0,10,26.258704
10.0,10,26.264173
10.0,10,26.26424
9.0,9,26.264269
11.0,11,26.27817
12.0,12,26.279023
9.0,9,26.282807
9.0,9,26.282875
10.0,10,26.287256
9.0,9,26.294581
10.0,10,26.299141
9.0,9,26.299209
8.0,8,26.299236
10.0,10,26.30358
8.0,8,26.314155
10.0,10,26.314224
9.0,9,26.318517
9.0,9,26.318935
11.0,11,26.322577
9.0,9,26.333566
10.0,10,26.334461
8.0,8,26.334523
10.0,10,26.338231
10.0,10,26.343325
9.0,9,26.358946
11.0,11,26.359014
10.0,10,26.359042
11.0,11,26.363508
9.0,9,26.364357
9.0,9,26.375152
9.0,9,26.375207
10.0,10,26.380032
10.0,10,26.383832
9.0,9,26.3839
9.0,9,26.391951
9.0,9,26.392006
8.0,8,26.399791
10.0,10,26.400642
10.0,10,26.401499
8.0,8,26.415674
10.0,10,26.416524
11.0,11,26.417432
8.0,8,26.417498
10.0,10,26.422251
9.0,9,26.432345
9.0,9,26.433225
9.0,9,26.434111
9.0,9,26.434173
10.0,10,26.442502
11.0,11,26.45268
9.0,9,26.452749
11.0,11,26.463021
11.0,11,26.463872
9.0,9,26.463933
8.0,8,26.474102
8.0,8,26.474171
8.0,8,26.479692
9.0,9,26.480587
10.0,10,26.480648
10.0,10,26.49521
10.0,10,26.495266
8.0,8,26.495292
9.0,9,26.499686
10.0,10,26.5045
8.0,8,26.5112
9.0,9,26.51209
9.0,9,26.512151
10.0,10,26.521184
9.0,9,26.521247
8.0,8,26.526703
10.0,10,26.531837
11.0,11,26.53667
10.0,10,26.541171
11.0,11,26.54202
9.0,9,26.543087
10.0,10,26.556438
11.0,11,26.556507
10.0,10,26.55805
11.0,11,26.562519
10.0,10,26.572557
9.0,9,26.577699
9.0,9,26.577753
10.0,10,26.582896
10.0,10,26.589329
8.0,8,26.593841
14.0,14,26.594276
11.0,11,26.598634
9.0,9,26.603493
8.0,8,26.605094
11.0,11,26.614105
11.0,11,26.615001
8.0,8,26.615063
12.0,12,26.624173
12.0,12,26.626392
8.0,8,26.630101
10.0,10,26.636429
10.0,10,26.636494
9.0,9,26.64095
10.0,10,26.646897
10.0,10,26.651687
10.0,10,26.656431
10.0,10,26.656498
10.0,10,26.65804
10.0,10,26.67136
11.0,11,26.671431
10.0,10,26.678781
10.0,10,26.678852
10.0,10,26.687754
8.0,8,26.693171
11.0,11,26.695441
8.0,8,26.695491
10.0,10,26.704792
10.0,10,26.706402
10.0,10,26.71164
9.0,9,26.716172
9.0,9,26.71624
10.0,10,26.722413
10.0,10,26.726854
10.0,10,26.732132
10.0,10,26.737863
11.0,11,26.738719
9.0,9,26.742166
10.0,10,26.744327
10.0,10,26.754445
9.0,9,26.75899
9.0,9,26.759829
12.0,12,26.760671
8.0,8,26.765584
10.0,10,26.774972
8.0,8,26.775819
10.0,10,26.776661
8.0,8,26.787014
10.0,10,26.790419
10.0,10,26.798262
12.0,12,26.801988
10.0,10,26.806846
10.0,10,26.807742
12.0,12,26.807804
9.0,9,26.817368
12.0,12,26.843141
12.0,12,26.844082
11.0,11,26.844144
11.0,11,26.844171
8.0,8,26.853136
8.0,8,26.859722
9.0,9,26.85979
9.0,9,26.86059
10.0,10,26.865434
10.0,10,26.870671
9.0,9,26.876528
9.0,9,26.877396
10.0,10,26.877461
11.0,11,26.885781
10.0,10,26.893038
8.0,8,26.895284
9.0,9,26.895333
9.0,9,26.903303
9.0,9,26.90562
10.0,10,26.910868
8.0,8,26.915325
10.0,10,26.919815
10.0,10,26.920665
9.0,9,26.925164
9.0,9,26.931071
10.0,10,26.935474
9.0,9,26.936321
9.0,9,26.937185
10.0,10,26.946368
9.0,9,26.950876
10.0,10,26.953089
10.0,10,26.957611
11.0,11,26.95768
9.0,9,26.962699
9.0,9,26.967196
9.0,9,26.973906
12.0,12,26.978878
12.0,12,26.983437
10.0,10,26.983505
10.0,10,26.985045
9.0,9,27.003839
10.0,10,27.00391
9.0,9,27.004959
10.0,10,27.005804
10.0,10,27.014366
11.0,11,27.021428
11.0,11,27.021498
9.0,9,27.025196
11.0,11,27.03015
12.0,12,27.035695
9.0,9,27.040949
11.0,11,27.042521
11.0,11,27.047351
12.0,12,27.051891
8.0,8,27.05196
10.0,10,27.05863
8.0,8,27.063637
9.0,9,27.063706
9.0,9,27.068812
9.0,9,27.068866
8.0,8,27.079246
9.0,9,27.08366
10.0,10,27.084513
9.0,9,27.085712
10.0,10,27.093323
